IR1_190627_x,IR1_190627_y,IR2_190627_x,IR2_190627_y
2672.969,0.003414798,2672.969,-0.000192334
2673.451,0.00334701,2673.451,-0.000214059
2673.933,0.003299765,2673.933,-0.000216974
2674.416,0.00326845,2674.416,-0.000201176
2674.897,0.003244614,2674.897,-0.00016958
2675.38,0.003218743,2675.38,-0.000128442
2675.862,0.00318483,2675.862,-8.68E-05
2676.344,0.003142208,2676.344,-5.45E-05
2676.826,0.003096187,2676.826,-3.89E-05
2677.308,0.00305571,2677.308,-4.16E-05
2677.79,0.003030384,2677.79,-5.75E-05
2678.272,0.00302628,2678.272,-7.64E-05
2678.755,0.003043931,2678.755,-8.58E-05
2679.237,0.003078868,2679.237,-7.77E-05
2679.719,0.003123419,2679.719,-5.06E-05
2680.201,0.003170277,2680.201,-1.23E-05
2680.683,0.003214838,2680.683,2.405598e-05
2681.165,0.003255831,2681.165,4.473326e-05
2681.647,0.003294123,2681.647,4.14858e-05
2682.13,0.003330716,2682.13,1.557328e-05
2682.612,0.003365309,2682.612,-2.29E-05
2683.094,0.00339633,2683.094,-5.85E-05
2683.576,0.003422446,2683.576,-7.72E-05
2684.058,0.003445256,2684.058,-7.28E-05
2684.54,0.003469537,2684.54,-4.89E-05
2685.022,0.003502203,2685.022,-1.86E-05
2685.505,0.003548668,2685.505,8.9462e-07
2685.987,0.003609371,2685.987,-5.04E-06
2686.469,0.003676464,2686.469,-4.30E-05
2686.951,0.003735013,2686.951,-0.000109958
2687.433,0.003767431,2687.433,-0.000193493
2687.915,0.00376068,2687.915,-0.000276879
2688.397,0.003711452,2688.397,-0.000343928
2688.88,0.003629985,2688.88,-0.000381768
2689.362,0.003537444,2689.362,-0.000383424
2689.844,0.003459984,2689.844,-0.00034704
2690.326,0.003420275,2690.326,-0.000274826
2690.808,0.003430761,2690.808,-0.000172097
2691.29,0.003490679,2691.29,-4.76E-05
2691.772,0.003586786,2691.772,8.681986e-05
2692.254,0.003698753,2692.254,0.000216386
2692.737,0.003804766,2692.737,0.000325266
2693.219,0.003886333,2693.219,0.000399913
2693.701,0.003930231,2693.701,0.000432847
2694.183,0.003929395,2694.183,0.000425053
2694.665,0.003881385,2694.665,0.000385852
2695.147,0.003788689,2695.147,0.000329643
2695.629,0.003659757,2695.629,0.000271088
2696.112,0.003509485,2696.112,0.000219668
2696.594,0.003359665,2696.594,0.00017664
2697.076,0.003235901,2697.076,0.000135805
2697.558,0.003162768,2697.558,8.66873e-05
2698.04,0.00315696,2698.04,2.034478e-05
2698.522,0.003222883,2698.522,-6.65E-05
2699.004,0.003349915,2699.004,-0.000169315
2699.487,0.003516199,2699.487,-0.000277773
2699.969,0.003694075,2699.969,-0.000379021
2700.451,0.003858384,2700.451,-0.000463066
2700.933,0.003992324,2700.933,-0.000524692
2701.415,0.004090114,2701.415,-0.000564171
2701.897,0.004155509,2701.897,-0.000583794
2702.379,0.004197427,2702.379,-0.000584886
2702.862,0.004225163,2702.862,-0.000564469
2703.344,0.004246175,2703.344,-0.000516187
2703.826,0.004265047,2703.826,-0.000432581
2704.308,0.004285492,2704.308,-0.000310256
2704.79,0.004311694,2704.79,-0.000153847
2705.272,0.004348506,2705.272,2.233292e-05
2705.754,0.004399849,2705.754,0.000197126
2706.237,0.004465323,2706.237,0.000347118
2706.719,0.004538442,2706.719,0.000454174
2707.201,0.004606383,2707.201,0.000510332
2707.683,0.004653837,2707.683,0.000521246
2708.165,0.004667937,2708.165,0.000503498
2708.647,0.004644393,2708.647,0.000480378
2709.129,0.004590309,2709.129,0.000475336
2709.611,0.004522706,2709.611,0.000506119
2710.094,0.004464219,2710.094,0.000581892
2710.576,0.004435263,2710.576,0.000702513
2711.058,0.004448318,2711.058,0.000860349
2711.54,0.004504727,2711.54,0.001042986
2712.022,0.004596002,2712.022,0.001236266
2712.504,0.004708062,2712.504,0.001425278
2712.986,0.004827355,2712.986,0.001595382
2713.469,0.004944737,2713.469,0.001733017
2713.951,0.005056519,2713.951,0.001826306
2714.433,0.005161958,2714.433,0.0018679
2714.915,0.005259978,2714.915,0.001856952
2715.397,0.005345709,2715.397,0.001801917
2715.879,0.00541022,2715.879,0.001720176
2716.361,0.005442999,2716.361,0.001636289
2716.844,0.00543649,2716.844,0.001576825
2717.326,0.005390728,2717.326,0.001564355
2717.808,0.005315017,2717.808,0.001611644
2718.29,0.005226274,2718.29,0.001718413
2718.772,0.005144288,2718.772,0.001871461
2719.254,0.005085784,2719.254,0.002047932
2719.736,0.005059066,2719.736,0.002221311
2720.219,0.005062787,2720.219,0.002367473
2720.701,0.00508736,2720.701,0.002469663
2721.183,0.005119947,2721.183,0.002520517
2721.665,0.005149888,2721.665,0.002521617
2722.147,0.005171783,2722.147,0.00248106
2722.629,0.005186369,2722.629,0.002411052
2723.111,0.005198239,2723.111,0.002324832
2723.594,0.005211351,2723.594,0.002235932
2724.075,0.005225738,2724.075,0.002157172
2724.558,0.00523677,2724.558,0.002100035
2725.04,0.005236133,2725.04,0.002073267
2725.522,0.005216616,2725.522,0.002080891
2726.004,0.005175337,2726.004,0.002119546
2726.486,0.005116896,2726.486,0.002177619
2726.968,0.00505253,2726.968,0.002236065
2727.45,0.004997055,2727.45,0.00227177
2727.933,0.004963672,2727.933,0.002263443
2728.415,0.004959919,2728.415,0.002197366
2728.897,0.00498519,2728.897,0.002072601
2729.379,0.00503245,2729.379,0.001901012
2729.861,0.005091215,2729.861,0.001706005
2730.343,0.00515257,2730.343,0.001514943
2730.825,0.005212357,2730.825,0.001352847
2731.308,0.005271985,2731.308,0.001235236
2731.79,0.005336518,2731.79,0.001165429
2732.272,0.00541022,2732.272,0.001134732
2732.754,0.005492759,2732.754,0.001127822
2733.236,0.005575986,2733.236,0.00112822
2733.718,0.005644995,2733.718,0.001125031
2734.2,0.005680712,2734.2,0.001115863
2734.683,0.005666311,2734.683,0.00110706
2735.165,0.005592029,2735.165,0.001110415
2735.647,0.005459406,2735.647,0.001138087
2736.129,0.005282248,2736.129,0.001197257
2736.611,0.005083404,2736.611,0.001286743
2737.093,0.004890515,2737.093,0.001396557
2737.575,0.004729366,2737.575,0.001510488
2738.058,0.004618941,2738.058,0.00161038
2738.54,0.004567807,2738.54,0.001681557
2739.022,0.004573968,2739.022,0.001716717
2739.504,0.004626509,2739.504,0.001717814
2739.986,0.004709067,2739.986,0.001694795
2740.468,0.004803568,2740.468,0.001662232
2740.95,0.004893297,2740.95,0.001635158
2741.432,0.00496508,2741.432,0.001624049
2741.915,0.005009691,2741.915,0.001632464
2742.397,0.005022629,2742.397,0.00165661
2742.879,0.005003591,2742.879,0.001686313
2743.361,0.004957305,2743.361,0.001709232
2743.843,0.004893029,2743.843,0.001713324
2744.325,0.004823301,2744.325,0.001690504
2744.807,0.004763233,2744.807,0.001637719
2745.29,0.004726485,2745.29,0.001557837
2745.772,0.004722767,2745.772,0.001457624
2746.254,0.004754556,2746.254,0.001347396
2746.736,0.004816667,2746.736,0.001238924
2747.218,0.004897217,2747.218,0.001143967
2747.7,0.004981838,2747.7,0.001073244
2748.182,0.00505786,2748.182,0.001034284
2748.665,0.005117902,2748.665,0.001029501
2749.147,0.005160919,2749.147,0.001055275
2749.629,0.005191164,2749.629,0.00110118
2750.111,0.005213832,2750.111,0.001152339
2750.593,0.005230969,2750.593,0.001192141
2751.075,0.005238783,2751.075,0.001207591
2751.557,0.005228722,2751.557,0.001193104
2752.04,0.005190259,2752.04,0.001152372
2752.522,0.005117064,2752.522,0.001096762
2753.004,0.005010663,2753.004,0.001041425
2753.486,0.004883613,2753.486,0.000998681
2753.968,0.004756398,2753.968,0.000973176
2754.45,0.004652699,2754.45,0.000959926
2754.932,0.00459262,2754.932,0.00094588
2755.415,0.004586525,2755.415,0.000916128
2755.896,0.004632906,2755.896,0.000860382
2756.379,0.004719149,2756.379,0.000778652
2756.861,0.004825178,2756.861,0.000682999
2757.343,0.004928751,2757.343,0.000595031
2757.825,0.005010093,2757.825,0.000540255
2758.307,0.00505444,2758.307,0.000540819
2758.79,0.005052965,2758.79,0.000610526
2759.271,0.005002786,2759.271,0.000752397
2759.754,0.004906265,2759.754,0.000958996
2760.236,0.004771172,2760.236,0.001215166
2760.718,0.004610435,2760.718,0.001500912
2761.2,0.004442259,2761.2,0.001792269
2761.682,0.004288236,2761.682,0.002063512
2762.164,0.004170128,2762.164,0.002286891
2762.646,0.004106303,2762.646,0.002436175
2763.129,0.004106336,2763.129,0.002490757
2763.611,0.004169693,2763.611,0.002441839
2764.093,0.004284756,2764.093,0.002296951
2764.575,0.004431748,2764.575,0.002081757
2765.057,0.004587028,2765.057,0.001835956
2765.539,0.004728294,2765.539,0.001604926
2766.021,0.004839886,2766.021,0.001428369
2766.504,0.004915715,2766.504,0.001330845
2766.986,0.004960153,2766.986,0.001315988
2767.468,0.004986631,2767.468,0.001368868
2767.95,0.005014417,2767.95,0.001462777
2768.432,0.005063089,2768.432,0.001569875
2768.914,0.005147574,2768.914,0.001670248
2769.396,0.00527336,2769.396,0.001756171
2769.879,0.005434276,2769.879,0.001831996
2770.361,0.005613308,2770.361,0.001908034
2770.843,0.005786874,2770.843,0.001994304
2771.325,0.005931017,2771.325,0.002094208
2771.807,0.006028337,2771.807,0.002202761
2772.289,0.006072688,2772.289,0.00230791
2772.771,0.006070302,2772.771,0.00239396
2773.254,0.006036703,2773.254,0.002446471
2773.736,0.005991013,2773.736,0.002455501
2774.218,0.005949593,2774.218,0.002417016
2774.7,0.005922217,2774.7,0.002332527
2775.182,0.005910998,2775.182,0.002208856
2775.664,0.005913853,2775.664,0.00205712
2776.146,0.005928498,2776.146,0.001891561
2776.628,0.005956277,2776.628,0.001728193
2777.111,0.006002367,2777.111,0.001583144
2777.593,0.006072688,2777.593,0.001469426
2778.075,0.006168729,2778.075,0.001395094
2778.557,0.006283112,2778.557,0.001361954
2779.039,0.006398467,2779.039,0.001367472
2779.521,0.006490309,2779.521,0.001406396
2780.003,0.006534539,2780.003,0.001475045
2780.486,0.00651503,2780.486,0.001572768
2780.968,0.006429471,2780.968,0.001701149
2781.45,0.006290811,2781.45,0.001860679
2781.932,0.006123293,2781.932,0.002046667
2782.414,0.005955841,2782.414,0.002245757
2782.896,0.005814074,2782.896,0.002436308
2783.378,0.005715257,2783.378,0.002592576
2783.861,0.005666714,2783.861,0.002692251
2784.343,0.005668124,2784.343,0.002723525
2784.825,0.005714788,2784.825,0.002689751
2785.307,0.005801381,2785.307,0.002608676
2785.789,0.005923695,2785.789,0.002507353
2786.271,0.006077325,2786.271,0.002413284
2786.753,0.006255749,2786.753,0.002347185
2787.236,0.006448303,2787.236,0.00231727
2787.718,0.0066399,2787.718,0.002319902
2788.2,0.006812262,2788.2,0.002342788
2788.682,0.006947184,2788.682,0.002371405
2789.164,0.007030049,2789.164,0.002393194
2789.646,0.007053252,2789.646,0.00240109
2790.128,0.007017051,2790.128,0.002393627
2790.611,0.00693008,2790.611,0.002373803
2791.093,0.006807651,2791.093,0.002347885
2791.575,0.006669172,2791.575,0.002324332
2792.057,0.006535682,2792.057,0.002314306
2792.539,0.006426109,2792.539,0.002330495
2793.021,0.006355159,2793.021,0.002385731
2793.503,0.006331557,2793.503,0.00249009
2793.985,0.006357345,2793.985,0.002646178
2794.468,0.006429438,2794.468,0.002847277
2794.95,0.006542073,2794.95,0.003076732
2795.432,0.006689192,2795.432,0.003311751
2795.914,0.006866286,2795.914,0.003528926
2796.396,0.007070158,2796.396,0.003711118
2796.878,0.007297745,2796.878,0.003851832
2797.36,0.007543016,2797.36,0.003956746
2797.843,0.007795342,2797.843,0.004040848
2798.325,0.008038971,2798.325,0.004123764
2798.807,0.008255314,2798.807,0.004223457
2799.289,0.008427339,2799.289,0.004352957
2799.771,0.008543737,2799.771,0.004517349
2800.253,0.008602777,2800.253,0.004714862
2800.735,0.008613626,2800.735,0.004937598
2801.218,0.008594226,2801.218,0.00517413
2801.7,0.008567663,2801.7,0.005410992
2802.182,0.008557863,2802.182,0.005635059
2802.664,0.008585135,2802.664,0.005835298
2803.146,0.008662872,2803.146,0.006005761
2803.628,0.008796544,2803.628,0.00614712
2804.11,0.008981873,2804.11,0.006266909
2804.593,0.0092062,2804.593,0.006377754
2805.075,0.009449945,2805.075,0.006492529
2805.557,0.009690201,2805.557,0.00661931
2806.039,0.009905064,2806.039,0.006757437
2806.521,0.01007954,2806.521,0.006896044
2807.003,0.01020914,2807.003,0.007018634
2807.485,0.01030172,2807.485,0.007108687
2807.968,0.01037427,2807.968,0.007158201
2808.449,0.01044683,2808.449,0.007171809
2808.932,0.01053491,2808.932,0.007167902
2809.414,0.01064315,2809.414,0.007173089
2809.896,0.01076327,2809.896,0.007214121
2810.378,0.01087792,2810.378,0.007309168
2810.86,0.01096759,2810.86,0.007462379
2811.342,0.01102006,2811.342,0.007662888
2811.824,0.01103617,2811.824,0.007889166
2812.307,0.01103046,2812.307,0.008115867
2812.789,0.0110276,2812.789,0.008320867
2813.271,0.0110535,2813.271,0.008490079
2813.753,0.01112733,2813.753,0.008618493
2814.235,0.01125619,2814.235,0.00870881
2814.717,0.01143454,2814.717,0.00876865
2815.199,0.01164765,2815.199,0.0088076
2815.682,0.01187696,2815.682,0.008835564
2816.164,0.0121047,2816.164,0.008862111
2816.646,0.01231694,2816.646,0.008896369
2817.128,0.01250307,2817.128,0.008946357
2817.61,0.01265539,2817.61,0.009019186
2818.092,0.01276819,2818.092,0.009120144
2818.574,0.01283831,2818.574,0.009252976
2819.057,0.0128664,2819.057,0.009420316
2819.539,0.01285842,2819.539,0.009624509
2820.021,0.01282459,2820.021,0.009867235
2820.503,0.01277767,2820.503,0.01014812
2820.985,0.01272959,2820.985,0.01046176
2821.467,0.01268872,2821.467,0.0107951
2821.949,0.01266078,2821.949,0.01112665
2822.432,0.01265038,2822.432,0.01142862
2822.914,0.01266477,2822.914,0.011673
2823.396,0.01271601,2823.396,0.01183975
2823.878,0.01281951,2823.878,0.0119241
2824.36,0.01298912,2824.36,0.01194044
2824.842,0.01323049,2824.842,0.01191994
2825.324,0.01353474,2825.324,0.0119037
2825.806,0.01387801,2825.806,0.01193128
2826.289,0.01422483,2826.289,0.01203084
2826.771,0.01453815,2826.771,0.01221272
2827.253,0.01478963,2827.253,0.0124689
2827.735,0.01496824,2827.735,0.01277842
2828.217,0.01508219,2828.217,0.01311624
2828.699,0.01515592,2828.699,0.01346184
2829.181,0.01522094,2829.181,0.01380426
2829.664,0.0153078,2829.664,0.01414346
2830.146,0.01543852,2830.146,0.0144871
2830.628,0.01562496,2830.628,0.0148449
2831.11,0.01586921,2831.11,0.01522413
2831.592,0.01616693,2831.592,0.0156263
2832.074,0.01651004,2832.074,0.01604702
2832.556,0.01688667,2832.556,0.0164779
2833.039,0.01728152,2833.039,0.01690978
2833.521,0.01767538,2833.521,0.01733489
2834.003,0.01804752,2834.003,0.01774875
2834.485,0.01837986,2834.485,0.01815012
2834.967,0.01866215,2834.967,0.01854103
2835.449,0.01889589,2835.449,0.01892645
2835.931,0.01909417,2835.931,0.01931336
2836.414,0.01927813,2836.414,0.01971104
2836.896,0.01946941,2836.896,0.02012957
2837.378,0.0196842,2837.378,0.02057938
2837.86,0.01992919,2837.86,0.02106941
2838.342,0.02020239,2838.342,0.02160572
2838.824,0.02049802,2838.824,0.02219186
2839.306,0.020812,2839.306,0.0228274
2839.789,0.02114604,2839.789,0.02351066
2840.271,0.02150708,2840.271,0.02423841
2840.753,0.02190357,2840.753,0.02500754
2841.235,0.02233967,2841.235,0.02581448
2841.717,0.02281035,2841.717,0.02665433
2842.199,0.02330207,2842.199,0.02751941
2842.681,0.0237961,2842.681,0.02839807
2843.163,0.02427622,2843.163,0.02927462
2843.646,0.02473509,2843.646,0.03013109
2844.128,0.02517807,2844.128,0.03095047
2844.61,0.02562078,2844.61,0.03172153
2845.092,0.02608424,2845.092,0.03244191
2845.574,0.02658658,2845.574,0.03312128
2846.056,0.02713709,2846.056,0.03378062
2846.538,0.02773421,2846.538,0.03444896
2847.021,0.02836684,2847.021,0.03515767
2847.503,0.02902013,2847.503,0.03593383
2847.985,0.02968107,2847.985,0.03679468
2848.467,0.03034295,2848.467,0.03774476
2848.949,0.03100723,2848.949,0.03877613
2849.431,0.03168193,2849.431,0.03987179
2849.913,0.03237946,2849.913,0.0410102
2850.396,0.0331118,2850.396,0.04217064
2850.878,0.03388821,2850.878,0.04333571
2851.36,0.03471307,2851.36,0.04449251
2851.842,0.03558502,2851.842,0.04563178
2852.324,0.03649754,2852.324,0.04674619
2852.806,0.03744012,2852.806,0.0478304
2853.288,0.03840009,2853.288,0.04888291
2853.771,0.0393656,2853.771,0.04990782
2854.253,0.04032879,2854.253,0.0509184
2854.735,0.04128803,2854.735,0.05193641
2855.217,0.04224973,2855.217,0.05299058
2855.699,0.04322791,2855.699,0.05411009
2856.181,0.04424161,2856.181,0.05531804
2856.663,0.04531133,2856.663,0.05662496
2857.146,0.0464539,2857.146,0.05802554
2857.628,0.04767928,2857.628,0.05949938
2858.11,0.04898693,2858.11,0.06101575
2858.592,0.05036543,2858.592,0.06254051
2859.074,0.05179378,2859.074,0.06404329
2859.556,0.0532443,2859.556,0.06550228
2860.038,0.05468702,2860.038,0.06690597
2860.521,0.05609455,2860.521,0.06825095
2861.002,0.0574456,2861.002,0.06953763
2861.485,0.0587283,2861.485,0.07076503
2861.967,0.05993921,2861.967,0.07192727
2862.449,0.06108108,2862.449,0.07301054
2862.931,0.06215797,2862.931,0.07399506
2863.413,0.06317117,2863.413,0.0748576
2863.895,0.0641164,2863.895,0.07557724
2864.377,0.06498466,2864.377,0.07614014
2864.86,0.06576543,2864.86,0.07654432
2865.342,0.06645265,2865.342,0.076801
2865.824,0.06704897,2865.824,0.07693353
2866.306,0.0675665,2866.306,0.07697281
2866.788,0.0680247,2866.788,0.07695197
2867.27,0.06844339,2867.27,0.07690011
2867.752,0.06883581,2867.752,0.07683873
2868.235,0.06920387,2868.235,0.07677989
2868.717,0.06953775,2868.717,0.07672778
2869.199,0.06982106,2869.199,0.07668112
2869.681,0.07003918,2869.681,0.07663677
2870.163,0.07018688,2870.163,0.07659222
2870.645,0.07027448,2870.645,0.07654681
2871.127,0.07032699,2871.127,0.0765018
2871.61,0.07037869,2871.61,0.0764607
2872.092,0.07046426,2872.092,0.07642823
2872.574,0.07060934,2872.574,0.07641143
2873.056,0.07082423,2873.056,0.07641903
2873.538,0.07110167,2873.538,0.07646063
2874.02,0.07142029,2874.02,0.07654499
2874.502,0.07175017,2874.502,0.07667579
2874.985,0.07206086,2874.985,0.07684775
2875.467,0.07232708,2875.467,0.07704375
2875.949,0.07253335,2875.949,0.07723383
2876.431,0.07267461,2876.431,0.07737793
2876.913,0.07275543,2876.913,0.07743135
2877.395,0.07278606,2877.395,0.07735247
2877.877,0.07277811,2877.877,0.07711078
2878.359,0.07274065,2878.359,0.07669267
2878.842,0.07267645,2878.842,0.07610437
2879.324,0.07257987,2879.324,0.07537137
2879.806,0.07243778,2879.806,0.07453342
2880.288,0.07223124,2880.288,0.0736378
2880.77,0.07193978,2880.77,0.07272988
2881.252,0.07154459,2881.252,0.07184524
2881.734,0.07103232,2881.734,0.07100353
2882.217,0.07039709,2882.217,0.07020523
2882.699,0.06964066,2882.699,0.06943417
2883.181,0.06877257,2883.181,0.06866343
2883.663,0.06780875,2883.663,0.06786441
2884.145,0.06677078,2884.145,0.06701545
2884.627,0.06568436,2884.627,0.06610841
2885.109,0.06457728,2885.109,0.06515043
2885.592,0.0634767,2885.592,0.06416123
2886.074,0.06240579,2886.074,0.06316592
2886.556,0.06138049,2886.556,0.06218726
2887.038,0.06040771,2887.038,0.06123984
2887.52,0.05948649,2887.52,0.06032786
